title,description,price,restaurant_id,category_id
MYSORE MASALA DHOSA,MYSORE MASALA DHOSA,100,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
CHEESE MYSORE M/S DHOSA,CHEESE MYSORE M/S DHOSA,110,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
MASALA UTTAPAM ,MASALA UTTAPAM ,80,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
CHEESE MASALA UTTAPAM ,CHEESE MASALA UTTAPAM ,95,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
MIX VEG.UTTAPAM ,MIX VEG.UTTAPAM ,80,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
ONION UTTAPAM ,ONION UTTAPAM ,80,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
TOMATO UTTAPAM ,TOMATO UTTAPAM ,80,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
ONION & TOMATO UTTAPAM ,ONION & TOMATO UTTAPAM ,80,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
IDLI SAMBHAR,IDLI SAMBHAR,60,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
VADA SAMBHAR ,VADA SAMBHAR ,60,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
IDLI VADA SAMBHAR ,IDLI VADA SAMBHAR ,60,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
DAHI VADA,DAHI VADA,65,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
FRENCH FRIES,FRENCH FRIES,70,6411b4e92c2c37dd146d9af0,6410a50e0111c288d05ad22e
kachori,kachori,20,6410a7a50111c288d05ad409,6410a50e0111c288d05ad22e
samosa,samosa,20,6410a7a50111c288d05ad409,6410a50e0111c288d05ad22e
mirchi vada,mirchi vada,20,6410a7a50111c288d05ad409,6410a50e0111c288d05ad22e
lassi,lassi,30,6410a7a50111c288d05ad409,64116f1ec62a0493e386fc28
mavapenda white,mavapenda white,130,6410a7a50111c288d05ad409,6410701fcdba633c905fa07d
skela penda brown,skela penda brown,140,6410a7a50111c288d05ad409,6410701fcdba633c905fa07d
special penda brown,special penda brown,150,6410a7a50111c288d05ad409,6410701fcdba633c905fa07d
ORANGE CANDY,ORANGE CANDY,10,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
KALAKHATTA CANDY,KALAKHATTA CANDY,10,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
COCNUT KING,COCNUT KING,20,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
MAVA KULFI,MAVA KULFI,25,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
VANILLA CUP,VANILLA CUP,25,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
BUTTER SCOTCH CUP,BUTTER SCOTCH CUP,30,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
KAJUDRAKSH CUP,KAJUDRAKSH CUP,30,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
RAJ BHOG CUP,RAJ BHOG CUP,30,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
CHOCOLATE CUP,CHOCOLATE CUP,30,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
PAN CUP,PAN CUP,30,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
MAVAMASTI CUP,MAVAMASTI CUP,30,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
PANCHMRUT CUP,PANCHMRUT CUP,40,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
ADU&MADH CUP,ADU&MADH CUP,40,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
AMERICAN NUTS CUP,AMERICAN NUTS CUP,40,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
COOKIES&CREAM CUP,COOKIES&CREAM CUP,40,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
VANILLA FAMILY PACK,VANILLA FAMILY PACK,90,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
BUTTER SCOTCH FAMILY PACK,BUTTER SCOTCH FAMILY PACK,110,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
KAJUDRAKSH FAMILY PACK,KAJUDRAKSH FAMILY PACK,110,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
RAJ BHOG FAMILY PACK,RAJ BHOG FAMILY PACK,110,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
CHOCOLATE CUP,CHOCOLATE CUP,115,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
PAN FAMILY PACK,PAN FAMILY PACK,115,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
MAVAMASTI FAMILY PACK,MAVAMASTI FAMILY PACK,115,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
PANCHMRUT FAMILY PACK,PANCHMRUT FAMILY PACK,120,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
ADU&MADH FAMILY PACK,ADU&MADH FAMILY PACK,120,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
AMERICAN NUTS FAMILY PACK,AMERICAN NUTS FAMILY PACK,120,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
COOKIES&CREAM FAMILY PACK,COOKIES&CREAM FAMILY PACK,120,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
BUTTER SCOTCH,BUTTER SCOTCH,30,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
PINEPLE,PINEPLE,30,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
MANGO,MANGO,30,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
GUVAVA,GUVAVA,30,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
KIVI,KIVI,30,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
STROWBETRRY,STROWBETRRY,30,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
BLACK CURRUNT,BLACK CURRUNT,30,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
ROSE,ROSE,30,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
CHOCOLATE,CHOCOLATE,49,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
BUTTER SCOTCH LASSI,BUTTER SCOTCH LASSI,59,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
PINEAPPLE LASSI,PINEAPPLE LASSI,59,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
MANGO LASSI,MANGO LASSI,59,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
GUVAVA LASSI,GUVAVA LASSI,59,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
KIWI LASSI,KIWI LASSI,59,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
STRAWBERRY LASSI,STRAWBERRY LASSI,59,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
BLACK CURRUNT LASSI,BLACK CURRUNT LASSI,59,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
ROSE LASSI,ROSE LASSI,59,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
CHOCOLATE LASSI,CHOCOLATE LASSI,59,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
BUTTER SCOTCH MILKSHAKE,BUTTER SCOTCH MILKSHAKE,69,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
PINEAPPLE LASSI MILKSHAKE,PINEAPPLE LASSI MILKSHAKE,69,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
MANGO LASSI MILKSHAKE,MANGO LASSI MILKSHAKE,69,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
GUVAVA LASSI MILKSHAKE,GUVAVA LASSI MILKSHAKE,69,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
KIWI LASSI MILKSHAKE,KIWI LASSI MILKSHAKE,69,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
STRAWBERRY LASSI MILKSHAKE,STRAWBERRY LASSI MILKSHAKE,69,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
BLACK CURRUNT LASSI MILKSHAKE,BLACK CURRUNT LASSI MILKSHAKE,69,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
ROSE LASSI MILKSHAKE,ROSE LASSI MILKSHAKE,69,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
CHOCOLATE LASSI MILKSHAKE,CHOCOLATE LASSI MILKSHAKE,69,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
CHOCOLATE CONE,CHOCOLATE CONE,30,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
BUTTER SCOTCH CONE,BUTTER SCOTCH CONE,30,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
TRIPPLE SUNDAY,TRIPPLE SUNDAY,59,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
HOT SIZZELER BROWNY,HOT SIZZELER BROWNY,99,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
SPE. COUPLE ICE CREAM,SPE. COUPLE ICE CREAM,99,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
SUCH A CHOCOLATY,SUCH A CHOCOLATY,99,6411b2dc2c2c37dd146d9695,64115f3e7702dd8a5a3c0244
BADAMSHAK,BADAMSHAK,49,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
BADAMSHAK +ICE CREAM,BADAMSHAK +ICE CREAM,59,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
VANILA SHAKE,VANILA SHAKE,49,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
DRY FRUITS LASSI,DRY FRUITS LASSI,59,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
COLD COFFEE,COLD COFFEE,69,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
BORNVITA SHAK,BORNVITA SHAK,69,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
COLD COCO,COLD COCO,69,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
OREO SHAKE,OREO SHAKE,69,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
MOMOS (4 PCS),MOMOS (4 PCS),30,6411b2dc2c2c37dd146d9695,6410a50e0111c288d05ad22e
PANEER MOMOS (4 PCS),PANEER MOMOS (4 PCS),35,6411b2dc2c2c37dd146d9695,6410a50e0111c288d05ad22e
MINI SAMOSA (4 PCS),MINI SAMOSA (4 PCS),34,6411b2dc2c2c37dd146d9695,6410a50e0111c288d05ad22e
SMILY,SMILY,50,6411b2dc2c2c37dd146d9695,6410a50e0111c288d05ad22e
SPENIS CHEESE ROLL (4 PCS),SPENIS CHEESE ROLL (4 PCS),60,6411b2dc2c2c37dd146d9695,641183a9c62a0493e3871c44
CORN CHEESE ROLL (4 PCS),CORN CHEESE ROLL (4 PCS),60,6411b2dc2c2c37dd146d9695,641183a9c62a0493e3871c44
MASALA FRIES,MASALA FRIES,60,6411b2dc2c2c37dd146d9695,6411925298868d4c3a136e14
BLUE LAGOON,BLUE LAGOON,40,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
SUNRICE,SUNRICE,40,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
RAS LILA,RAS LILA,40,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
ORANGE,ORANGE,30,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
KALAKHATTA,KALAKHATTA,30,6411b2dc2c2c37dd146d9695,64116f1ec62a0493e386fc28
SURTI KHAMANI (PLATE),SURTI KHAMANI (PLATE),30,6411b32c2c2c37dd146d9703,64118548c62a0493e3871e7b
VAGHARELA KHAMAN (PLATE),VAGHARELA KHAMAN (PLATE),30,6411b32c2c2c37dd146d9703,64118548c62a0493e3871e7b
IDAD DHOKALA (PLATE),IDAD DHOKALA (PLATE),30,6411b32c2c2c37dd146d9703,64118548c62a0493e3871e7b
NAYLON KHAMAN (PLATE),NAYLON KHAMAN (PLATE),30,6411b32c2c2c37dd146d9703,64118548c62a0493e3871e7b
SADA KHAMAN VATIDAL (PLATE),SADA KHAMAN VATIDAL (PLATE),30,6411b32c2c2c37dd146d9703,64118548c62a0493e3871e7b
JINISEV (PLATE),JINISEV (PLATE),30,6411b32c2c2c37dd146d9703,64118548c62a0493e3871e7b
SURTI KHAMANI (1KG),SURTI KHAMANI (1KG),240,6411b32c2c2c37dd146d9703,64118548c62a0493e3871e7b
VAGHARELA KHAMAN (1KG),VAGHARELA KHAMAN (1KG),220,6411b32c2c2c37dd146d9703,64118548c62a0493e3871e7b
IDAD DHOKALA (1KG),IDAD DHOKALA (1KG),220,6411b32c2c2c37dd146d9703,64118548c62a0493e3871e7b
NAYLON KHAMAN(1KG),NAYLON KHAMAN(1KG),200,6411b32c2c2c37dd146d9703,64118548c62a0493e3871e7b
SADA KHAMAN VATIDAL(1KG),SADA KHAMAN VATIDAL(1KG),160,6411b32c2c2c37dd146d9703,64118548c62a0493e3871e7b
JINISEV (1KG),JINISEV (1KG),260,6411b32c2c2c37dd146d9703,64118548c62a0493e3871e7b
SHERDI RAS WITH ICE,SHERDI RAS WITH ICE,20,6411b36b2c2c37dd146d97e0,64116f1ec62a0493e386fc28
SHERDI RAS WITHOUT ICE,SHERDI RAS WITHOUT ICE,40,6411b36b2c2c37dd146d97e0,64116f1ec62a0493e386fc28
SMALL SHERDI RAS WITH ICE,SMALL SHERDI RAS WITH ICE,10,6411b36b2c2c37dd146d97e0,64116f1ec62a0493e386fc28
SMALL SHERDI RAS WITHOUT ICE,SMALL SHERDI RAS WITHOUT ICE,20,6411b36b2c2c37dd146d97e0,64116f1ec62a0493e386fc28
panipuri 25 pcs,panipuri 25 pcs,50,6410923050e487ab6de4ff6b,6410898d50e487ab6de4fb4b
panipuri 50 pcs,panipuri 50 pcs,100,6410923050e487ab6de4ff6b,6410898d50e487ab6de4fb4b
SP.DAHI KACHORI,SP.DAHI KACHORI,30,6410a3900111c288d05ace5a,6410a50e0111c288d05ad22e
MIX CHAVANU,MIX CHAVANU,120,6410a3900111c288d05ace5a,64118548c62a0493e3871e7b
GATHIYA,GATHIYA,120,6410a3900111c288d05ace5a,64118548c62a0493e3871e7b
PAAPADI,PAAPADI,120,6410a3900111c288d05ace5a,64118548c62a0493e3871e7b
TIKHI SEV (RATALAMI),TIKHI SEV (RATALAMI),120,6410a3900111c288d05ace5a,64118548c62a0493e3871e7b
ZINA GANTHIYA,ZINA GANTHIYA,120,6410a3900111c288d05ace5a,64118548c62a0493e3871e7b
FULVADI,FULVADI,120,6410a3900111c288d05ace5a,64118548c62a0493e3871e7b
FALALI KEVADO,FALALI KEVADO,120,6410a3900111c288d05ace5a,64118548c62a0493e3871e7b
FARSI PURI,FARSI PURI,120,6410a3900111c288d05ace5a,64118548c62a0493e3871e7b
SAKKAR PARA,SAKKAR PARA,100,6410a3900111c288d05ace5a,64118548c62a0493e3871e7b
BATATA WEFAR,BATATA WEFAR,120,6410a3900111c288d05ace5a,64118548c62a0493e3871e7b
KELA WEFAR,KELA WEFAR,120,6410a3900111c288d05ace5a,64118548c62a0493e3871e7b
CAKE ,CAKE ,350,6410a3900111c288d05ace5a,64107222cdba633c905fa0cc
CAKE ,CAKE ,600,6410a3900111c288d05ace5a,64107222cdba633c905fa0cc
MOTICHUR LADOO,MOTICHUR LADOO,130,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
MOHANTHAL,MOHANTHAL,130,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
MESHOOR,MESHOOR,130,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
GUNDI,GUNDI,90,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
JALEBI,JALEBI,90,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
MOTICHUR LADOO,MOTICHUR LADOO,130,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
MOHANTHAL,MOHANTHAL,130,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
MESHOOR,MESHOOR,130,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
GUNDI,GUNDI,90,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
JALEBI,JALEBI,90,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
KAALA ZAAM,KAALA ZAAM,180,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
GULAB JABU,GULAB JABU,160,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
RASGULLA,RASGULLA,180,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
CHAMCHAM,CHAMCHAM,180,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
SP.ANGURI RABADI,SP.ANGURI RABADI,90,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
SP.LASSI,SP.LASSI,80,6410a3900111c288d05ace5a,64116f1ec62a0493e386fc28
SP.KERI RAS,SP.KERI RAS,100,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
SP.SRIKHAND,SP.SRIKHAND,180,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
KAJU KATTRI,KAJU KATTRI,421,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
KAJU KASATA,KAJU KASATA,480,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
ANJIR ROLL,ANJIR ROLL,480,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
PISTA ROLL,PISTA ROLL,420,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
KHAJURPAK,KHAJURPAK,360,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
BHAGAVATI SP.BARFI,BHAGAVATI SP.BARFI,200,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
BHAGAVATI SP.MAAVO,BHAGAVATI SP.MAAVO,200,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
DHUDHI HALVO,DHUDHI HALVO,200,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
GAJAR HALVO,GAJAR HALVO,200,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
TOPARA PAK,TOPARA PAK,180,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
PISTA BARFI,PISTA BARFI,180,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
WHITE BARFI,WHITE BARFI,180,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
GULAB BARFI,GULAB BARFI,180,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
CHOCALETE BARFI,CHOCALETE BARFI,180,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
PISTA BARFI,PISTA BARFI,180,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
BHAGATI SP.MATHUR NA PEDA,BHAGATI SP.MATHUR NA PEDA,220,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
SEKELA MAAVA NA PEDA,SEKELA MAAVA NA PEDA,180,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
WHITE MAAVA NA PEDA,WHITE MAAVA NA PEDA,170,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
GHEE MOTICHUR NA LADOO,GHEE MOTICHUR NA LADOO,200,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
GHEE MAGDAL NA LADOO,GHEE MAGDAL NA LADOO,200,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
GHEE MOTIYA LADOO,GHEE MOTIYA LADOO,200,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
GHEE MOHANTHAL,GHEE MOHANTHAL,200,6410a3900111c288d05ace5a,6410701fcdba633c905fa07d
PLAIN CHEEZ PIZZA,PLAIN CHEEZ PIZZA,130,641163f37702dd8a5a3c0ad0,6411925298868d4c3a136e14
MIX.VEG PIZZA,MIX.VEG PIZZA,150,641163f37702dd8a5a3c0ad0,6411925298868d4c3a136e14
CORN CAPSICUM PIZZA,CORN CAPSICUM PIZZA,150,641163f37702dd8a5a3c0ad0,6411925298868d4c3a136e14
BREAD BUTTER,BREAD BUTTER,40,641163f37702dd8a5a3c0ad0,64107285cdba633c905fa0de
TOAST BUTTER,TOAST BUTTER,50,641163f37702dd8a5a3c0ad0,64107285cdba633c905fa0de
CHATTANI SANDWICH,CHATTANI SANDWICH,50,641163f37702dd8a5a3c0ad0,64107285cdba633c905fa0de
AALUU MATAR SADWICH,AALUU MATAR SADWICH,80,641163f37702dd8a5a3c0ad0,64107285cdba633c905fa0de
VEG.SANDWICH,VEG.SANDWICH,60,641163f37702dd8a5a3c0ad0,64107285cdba633c905fa0de
GRILL VEG.SANDWICH,GRILL VEG.SANDWICH,80,641163f37702dd8a5a3c0ad0,64107285cdba633c905fa0de
GRILL GARLIC CHEEZ SANDWICH,GRILL GARLIC CHEEZ SANDWICH,95,641163f37702dd8a5a3c0ad0,64107285cdba633c905fa0de
CHEEZ SANDWICH,CHEEZ SANDWICH,85,641163f37702dd8a5a3c0ad0,64107285cdba633c905fa0de
CLUB SANDWICH,CLUB SANDWICH,110,641163f37702dd8a5a3c0ad0,64107285cdba633c905fa0de
CHEEZ CHILLI TOAST,CHEEZ CHILLI TOAST,95,641163f37702dd8a5a3c0ad0,64107285cdba633c905fa0de
FRECH FRIES,FRECH FRIES,110,641163f37702dd8a5a3c0ad0,64107285cdba633c905fa0de
DAHI VADA,DAHI VADA,95,641163f37702dd8a5a3c0ad0,6410a50e0111c288d05ad22e
VEG.KATLES,VEG.KATLES,90,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
PANEER KATLES,PANEER KATLES,125,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
CHEEZ KATLES,CHEEZ KATLES,130,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
VEG.SAMOSA,VEG.SAMOSA,60,641163f37702dd8a5a3c0ad0,6410a50e0111c288d05ad22e
PANIR PAKODA,PANIR PAKODA,130,641163f37702dd8a5a3c0ad0,6410a50e0111c288d05ad22e
MIX PAKODA,MIX PAKODA,95,641163f37702dd8a5a3c0ad0,6410a50e0111c288d05ad22e
CHOLE BHATURE,CHOLE BHATURE,125,641163f37702dd8a5a3c0ad0,6410a50e0111c288d05ad22e
BATATA PAUVA,BATATA PAUVA,70,641163f37702dd8a5a3c0ad0,6410a50e0111c288d05ad22e
AALUU PARATHA WITH DAHI,AALUU PARATHA WITH DAHI,100,641163f37702dd8a5a3c0ad0,64107306cdba633c905fa105
GHOBI PARATHA WITH DAHI,GHOBI PARATHA WITH DAHI,100,641163f37702dd8a5a3c0ad0,64107306cdba633c905fa105
PURI BHAJI,PURI BHAJI,120,641163f37702dd8a5a3c0ad0,641072cccdba633c905fa0f6
CHANA PURI,CHANA PURI,120,641163f37702dd8a5a3c0ad0,6410a50e0111c288d05ad22e
PURI EX. 1,PURI EX. 1,20,641163f37702dd8a5a3c0ad0,6410a50e0111c288d05ad22e
CHANA CHAT,CHANA CHAT,90,641163f37702dd8a5a3c0ad0,6410898d50e487ab6de4fb4b
PENUT MASALA,PENUT MASALA,110,641163f37702dd8a5a3c0ad0,6410898d50e487ab6de4fb4b
KASMIRI CHAAT,KASMIRI CHAAT,90,641163f37702dd8a5a3c0ad0,6410898d50e487ab6de4fb4b
GREEN CHATANI,GREEN CHATANI,25,641163f37702dd8a5a3c0ad0,641072abcdba633c905fa0ea
GADHI BHAT,GADHI BHAT,120,641163f37702dd8a5a3c0ad0,641073c1cdba633c905fa11f
CHOLE RICE,CHOLE RICE,130,641163f37702dd8a5a3c0ad0,641073c1cdba633c905fa11f
RAJAMA RICE,RAJAMA RICE,150,641163f37702dd8a5a3c0ad0,641073c1cdba633c905fa11f
BREAD PAKODA,BREAD PAKODA,60,641163f37702dd8a5a3c0ad0,6410a50e0111c288d05ad22e
GREEN SALAD,GREEN SALAD,85,641163f37702dd8a5a3c0ad0,64117342c62a0493e3870b9f
MASALA PAPAD,MASALA PAPAD,40,641163f37702dd8a5a3c0ad0,6410748acdba633c905fa153
PAPAD ROSTED,PAPAD ROSTED,20,641163f37702dd8a5a3c0ad0,6410748acdba633c905fa153
PAPAD FRY,PAPAD FRY,25,641163f37702dd8a5a3c0ad0,6410748acdba633c905fa153
BUNDI RAYATA+VEG RAYATA,BUNDI RAYATA+VEG RAYATA,85,641163f37702dd8a5a3c0ad0,64117342c62a0493e3870b9f
PAINEPAL RAYATA,PAINEPAL RAYATA,90,641163f37702dd8a5a3c0ad0,64117342c62a0493e3870b9f
PLAIN DAHI,PLAIN DAHI,75,641163f37702dd8a5a3c0ad0,64117342c62a0493e3870b9f
CHHAS,CHHAS,30,641163f37702dd8a5a3c0ad0,64116f1ec62a0493e386fc28
MASALA CHHAS,MASALA CHHAS,40,641163f37702dd8a5a3c0ad0,64116f1ec62a0493e386fc28
CREAM OF TOMATO,CREAM OF TOMATO,90,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
HOT AND SOUR/MANCHAU,HOT AND SOUR/MANCHAU,100,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
LEMON CORRIANTEL,LEMON CORRIANTEL,100,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
MINI STRONE / SEET CORN VEG.,MINI STRONE / SEET CORN VEG.,100,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
VEG. CLEAR,VEG. CLEAR,95,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
CREAM OF MASHROOM,CREAM OF MASHROOM,100,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
FRENCH ONION,FRENCH ONION,100,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
CHEESE CORN TOMATO,CHEESE CORN TOMATO,100,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
SWEET CORN TOMATO,SWEET CORN TOMATO,95,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
DESERT TANDOORI PLATTER,DESERT TANDOORI PLATTER,350,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
TANDOORI MUSHROOM,TANDOORI MUSHROOM,280,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
MAKHAMALI PANEER TIKKA,MAKHAMALI PANEER TIKKA,280,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
PANEER TIKKA,PANEER TIKKA,270,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
PANEER TIKKA DRY,PANEER TIKKA DRY,275,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
QABAB,QABAB,235,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
BABY CORN MUSHROOM,BABY CORN MUSHROOM,230,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
CHEESE CORN BALL,CHEESE CORN BALL,250,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
MUSHROOM CHILLY DRY,MUSHROOM CHILLY DRY,240,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
BABY CORN CHILLT DRY,BABY CORN CHILLT DRY,245,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
PANEER CHILLY DRY,PANEER CHILLY DRY,245,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
